name,cas,chemcode,species,td50_log_min,td50_min,td50_log_mean,td50_mean,td50_log_median,td50_median,td50_harmonic,td50_log_harmonic,smiles,carc_class_multi,carc_class
ETHYL TELLURAC,20941-65-5,ete,m,0.9247959957979122,8.41,8.848916532130294,2.3333333333333327e+30,2.3305654522104717,214.5,64.38266163513397,5.605447922211882,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Te+4],3.0,1.0
ESTRAGOLE,140-67-0,etg,m,1.714329759745233,51.8,5.532288889039698,1120000025.9,5.532288889039698,1120000025.9,103.59999760425006,6.698863692187004,C=CCc1ccc(OC)cc1,2.0,1.0
ETHYLENE THIOUREA,96-45-7,eth,m,0.49968708261840383,3.16,6.2343424631221644,1.538461538461538e+30,1.825503247544227,68.3,25.9442122731448,4.085260727472481,S=C1NCCN1,3.0,1.0
ETHYL ALCOHOL,64-17-5,etl,r,3.0827853703164503,1210.0,18.469597817782873,5.322580645161288e+30,31.0,1e+31,16901.100449795904,17.679061858242083,CCO,0.0,0.0
ETODOLAC,41340-25-4,eto,r,2.526339277389844,336.0,26.783839434342536,8.499999999999997e+30,31.0,1e+31,4272.979098463863,28.879047803958617,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0.0,0.0
ETHINYL ESTRADIOL,57-63-6,ets,r,-0.6989700043360187,0.2,-0.6989700043360187,0.2,-0.6989700043360187,0.2,0.2,0.1823215567939546,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,4.0,1.0
ETHYLENE UREA,120-93-4,etu,m,1.9400181550076632,87.1,16.732064284180087,4.999999999999999e+30,16.851645689059332,5e+30,464.3984056826486,10.387709515933112,O=C1NCCN1,1.0,0.0
ETHYLHYDRAZINE.HCl,18413-14-4,etz,m,0.7176705030022621,5.22,1.29252864481539,25.838,1.4409090820652177,27.6,14.23319407692255,2.8370710359484974,CCNN.[Cl-].[H+],3.0,1.0
EUCALYPTOL,470-82-6,euc,m,2.0755469613925306,119.0,23.768886740348133,7.5e+30,31.0,1e+31,476.0,15.942216282565697,CC12CCC(CC1)C(C)(C)O2,1.0,0.0
"Z-ETHYL-O,N,N-AZOXYETHANE",16301-26-1,exm,r,-1.6575773191777938,0.022,7.8414725433241586,2.857142857142857e+30,-1.4596705252091262,0.0347,0.04778069686149328,0.0469757682774696,CC[N-][N+](=O)CC,4.0,1.0
ETHOXYQUIN,91-53-2,exq,r,31.0,1e+31,31.0,9.999999999999997e+30,31.0,1e+31,1e+31,71.38013788281542,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0.0,0.0
CHLOROTETRAFLUOROETHANE,2837-89-0,f2a,r,4.732393759822968,54000.0,4.741451077337157,55150.0,4.741451077337157,55150.0,55126.0199456029,10.917572872880651,FC(Cl)C(F)(F)F,1.0,0.0
"2-CHLORO-1,1,1-TRIFLUOROETHANE",75-88-7,f3a,r,1.7781512503836436,60.0,1.991135616519784,110.0,1.991135616519784,110.0,87.27272727272727,4.544904293921645,FC(F)(F)CCl,3.0,1.0
"1,1,1,2-TETRAFLUOROETHANE",811-97-2,f4a,r,4.47567118832443,29900.0,18.208811656694838,4.999999999999999e+30,18.72357901567111,5e+30,200927.71069467047,20.94273100293905,FCC(F)(F)F,0.0,0.0
N-(9-OXO-2-FLUORENYL)ACETAMIDE,3096-50-2,fa9,r,0.7902851640332417,6.17,1.434678438038355,46.723333333333336,1.505149978319906,32.0,14.768978043307145,2.9720610269630257,CC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1-2,3.0,1.0
4'-FLUORO-4-AMINODIPHENYL,324-93-6,fad,m,0.037426497940623665,1.09,0.06284014024189505,1.1566666666666667,0.07554696139253074,1.19,1.1546884272997033,0.7676775160266752,Nc1ccc(-c2ccc(F)cc2)cc1,4.0,1.0
FORMIC ACID 2-[4-(5-NITRO-2-FURYL)-2-THIAZOLYL]HYDRAZIDE,3570-75-0,fah,r,0.38381536598043126,2.42,6.675123759389369,1.7647058823529407e+30,1.6646419755561255,46.2,17.883295800652117,3.607691475327161,O=CNNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,3.0,1.0
1-ACETYLAMINOFLUORENE,28314-03-6,fam,r,1.6384892569546374,43.5,1.7187222981784227,52.54,1.7387805584843692,54.8,52.09353146853146,3.974383816295399,CC(=O)Nc1cccc2c1Cc1ccccc1-2,3.0,1.0
FADROZOLE.HCl,102676-31-3,faz,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,N#Cc1ccc(C2CCCc3cncn32)cc1.[Cl-].[H+],0.0,0.0
N-4-(4'-FLUOROBIPHENYL)ACETAMIDE,398-32-3,fba,r,0.004321373782642578,1.01,0.004321373782642578,1.01,0.004321373782642578,1.01,1.01,0.6981347220709843,CC(=O)Nc1ccc(-c2ccc(F)cc2)cc1,4.0,1.0
CHLOROFLUOROMETHANE,593-70-4,fc3,r,1.423245873936808,26.5,2.159635562333581,724.8,1.8931676894334515,78.75,61.992985332573866,4.506190673746236,FCCl,3.0,1.0
FLECAINIDE ACETATE,54143-56-5,fcn,r,1.8981764834976764,79.1,20.428032793565077,6.249999999999999e+30,31.0,1e+31,571.9329868452337,14.122249660264076,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.0,0.0
"1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, TECHNICAL GRADE",76-13-1,fct,r,5.204119982655925,160000.0,6.082533089194879,4650000.0,6.082533089194879,4650000.0,314494.623655914,13.713455990600961,FC(F)(Cl)C(F)(Cl)Cl,1.0,0.0
FERRIC DIMETHYLDITHIOCARBAMATE,14484-64-1,fdd,m,0.4487063199050799,2.81,13.51076340361965,4.166666666666666e+30,1.3653265491233335,23.25,13.65941856652519,3.800416937691044,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],3.0,1.0
FERRIC CITRATE TETRAHYDRATE,2338-05-8,fec,m,4.017033339298781,10400.0,26.09400606169069,8.18181818181818e+30,31.0,1e+31,57200.0,32.134640797110535,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Fe+3],0.0,0.0
FURFURAL,98-01-1,ffl,h,2.130333768495006,135.0,11.237779051681704,3.076923076923076e+30,2.576341350205793,377.0,341.3552488900287,7.790850033409377,O=Cc1ccco1,2.0,0.0
FD & C GREEN NO. 3,2353-45-9,fgr,m,4.2576785748691846,18100.0,23.95453458832036,7.333333333333331e+30,31.0,1e+31,108511.06850687605,28.00330034676669,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccc(O)cc2S(=O)(=O)[O-])cc1.[Na+].[Na+],0.0,0.0
FINASTERIDE,98319-26-7,fin,m,2.513217600067939,326.0,2.513217600067939,326.0,2.513217600067939,326.0,326.0,5.7899601708972535,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.0,1.0
TRICHLOROFLUOROMETHANE,75-69-4,fl2,r,2.513217600067939,326.0,17.999664740899693,5.185185185185183e+30,31.0,1e+31,4949.270878860918,16.29868741761378,FC(Cl)(Cl)Cl,1.0,0.0
4-ACETYLAMINOFLUORENE,28322-02-3,fla,r,1.7737864449811935,59.4,1.7737864449811935,59.4,1.7737864449811935,59.4,59.4,4.100989104940769,CC(=O)Nc1cccc2c1-c1ccccc1C2,3.0,1.0
FLUCONAZOLE,86386-73-4,flc,m,1.9068735347220704,80.7,20.8613727716573,6.470588235294116e+30,31.0,1e+31,458.7781646941943,12.96224998051647,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0.0
N-1-DIACETAMIDOFLUORENE,63019-65-8,fld,r,0.9360107957152096,8.63,1.4470668102397901,37.50750000000001,1.532752511549195,40.1,19.88208208842853,3.1757324573569323,CC(=O)N(C(C)=O)c1cccc2c1Cc1ccccc1-2,3.0,1.0
2-FLUOROETHYL-NITROSOUREA,69112-98-7,fln,r,-0.9030899869919435,0.125,9.84750473876055,3.333333333333333e+30,-0.5543957967264024,0.279,0.25897277227722776,0.23870260306636865,NC(=O)N(CCF)N=O,4.0,1.0
5-FLUOROURACIL,51-21-8,flu,r,0.34044411484011833,2.19,10.639970146072587,3.076923076923076e+30,1.6319351557102135,43.2,12.749200513066398,3.6922899097057766,O=c1[nH]cc(F)c(=O)[nH]1,3.0,1.0
FLUVASTATIN,93957-54-1,flv,r,2.0969100130080562,125.0,9.069445645402437,2.222222222222222e+30,2.9618954736678504,916.0,524.8862914294166,7.919286629829063,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,2.0,0.0
FLUOXETINE.HCl,59333-67-4,flx,m,1.2833012287035497,19.2,19.354704338472366,5.999999999999998e+30,31.0,1e+31,113.56857155712802,9.422566312103136,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.[Cl-].[H+],2.0,0.0
FORMIC ACID 2-(4-METHYL-2-THIAZOLYL)HYDRAZIDE,32852-21-4,fmh,r,1.1583624920952498,14.4,11.105574994730167,3.333333333333333e+30,1.1583624920952498,14.4,21.599999999999998,4.024468367725743,Cc1csc(NNC=O)n1,3.0,1.0
FENVALERATE,51630-58-1,fnv,r,0.4065401804339551,2.55,17.56078034144989,5.357142857142855e+30,31.0,1e+31,42.14312588574032,7.65587984395328,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.0,0.0
FUSARENON-X,23255-69-8,fnx,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,0.0,0.0
"N-{[3-(5-NITRO-2-FURYL)-1,2,4-OXADIAZOLE-5-YL]-METHYL}ACETAMIDE",36133-88-7,foa,r,0.7160033436347992,5.2,6.180351135518737,1.6666666666666665e+30,1.3940417422227043,34.95,12.488748863020021,3.056362992218389,CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,3.0,1.0
FORMALDEHYDE,50-00-0,for,h,-0.3187587626244128,0.48,17.635830812205512,5.507246376811595e+30,31.0,1e+31,6.339749636292274,3.3151840827279284,C=O,3.0,1.0
TETRAFLUORO-m-PHENYLENEDIAMINE.2HCl,63886-77-1,fpd,m,1.1643528557844371,14.6,10.941737170540021,3e+30,2.7864532186295694,730.5,94.2628871812247,6.668576609085326,Nc1c(F)c(N)c(F)c(F)c1F.[Cl-].[Cl-].[H+].[H+],2.0,1.0
FOOD RED NO. 106,3520-42-1,fr6,r,3.3710678622717363,2350.0,17.24596292974787,5e+30,17.30639192835987,5e+30,5975.193798449612,14.437887682621701,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C.[Na+],1.0,0.0
FERRIC CHLORIDE,7705-08-0,frc,r,2.7032913781186614,505.0,17.162066821632678,5e+30,17.472487954206024,5e+30,1910.4884594739667,13.390979650532648,[Cl-].[Cl-].[Cl-].[Fe+3],1.0,0.0
CARBOFURAN,1563-66-2,frd,m,1.0453229787866574,11.1,16.02266148939333,5e+30,16.02266148939333,5e+30,22.2,4.818120879379321,CNC(=O)Oc1cccc2c1OC(C)(C)C2,3.0,1.0
2-FURALDEHYDE SEMICARBAZONE,2411-74-7,fsc,r,1.6884198220027107,48.8,1.6884198220027107,48.8,1.6884198220027107,48.8,48.8,3.9080149840306078,NC(=O)NN=Cc1ccco1,3.0,1.0
5-NITRO-2-FURALDEHYDE SEMICARBAZONE,59-87-0,fsz,r,0.8142475957319202,6.52,8.830028608940925,2.3999999999999997e+30,2.1789769472931693,151.0,41.36981346574613,4.950430006264367,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,3.0,1.0
"N-[5-(5-NITRO-2-FURYL)-1,3,4-THIADIAZOL-2-YL]ACETAMIDE",2578-75-8,fta,m,0.8286598965353198,6.74,5.66147115006004,1.4285714285714286e+30,1.5763413502057928,37.7,21.052917281241868,3.5927961990619606,CC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,3.0,1.0
"N-(2-FLUORENYL)-2,2,2-TRIFLUOROACETAMIDE",363-17-7,ftf,r,0.20951501454263097,1.62,0.39399852147303555,2.8200000000000003,0.2787536009528289,1.9,2.228778314147791,1.1817003123288337,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,4.0,1.0
FORMIC ACID 2-[4-(2-FURYL)-2-THIAZOLYL]HYDRAZIDE,31873-81-1,fth,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=CNNc1nc(-c2ccco2)cs1,0.0,0.0
FOSETYL Al,39148-24-8,ftl,r,3.5634810853944106,3660.0,8.228712759703225,1.4285714285714286e+30,4.4404125104662855,27850.0,16719.295259489954,11.466649307924419,CCOP(=O)=O.CCOP(=O)=O.CCOP(=O)=O.[Al+3],1.0,0.0
TEGAFUR,37076-68-9,fto,m,31.0,1e+31,31.0,9.999999999999997e+30,31.0,1e+31,1e+31,71.38013788281542,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.0,0.0
1-FORMYL-3-THIOSEMICARBAZIDE,2302-84-3,fts,r,2.146128035678238,140.0,16.57306401783912,5e+30,16.57306401783912,5e+30,280.0,9.255817223347822,NC(=S)NNC=O,2.0,0.0
FUMONISIN B1,116355-83-0,fum,r,0.00860017176191757,1.02,12.797336015972164,3.9130434782608685e+30,2.2600713879850747,182.0,7.645403982348134,3.0594483356830886,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,3.0,1.0
FD & C VIOLET NO. 1,1694-09-3,fv1,m,2.621176281775035,418.0,11.631158459852589,3.0769230769230766e+30,3.2041199826559246,1600.0,1230.7463383897498,9.546177441582435,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1.[Na+],1.0,0.0
"trans-2-[(DIMETHYLAMINO)METHYLIMINO]-5-[2-(5-NITRO-2-FURYL)VINYL]-1,3,4-OXADIAZOLE",55738-54-0,fvo,r,1.3096301674258988,20.4,5.650654617284443,1.25e+30,2.4353657755374774,278.5,51.89832695455279,4.804817100350985,CN(C)C=Nc1nnc(C=Cc2ccc([N+](=O)[O-])o2)o1,3.0,1.0
FD & C YELLOW NO. 5,1934-21-0,fy5,r,2.5888317255942073,388.0,19.388947873789053,5.714285714285712e+30,31.0,1e+31,5002.823472528157,17.235905027680193,O=C([O-])C1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],1.0,0.0
FD & C YELLOW NO. 6,2783-94-0,fy6,m,1.941511432634403,87.4,18.174576731992882,5.26315789473684e+30,31.0,1e+31,1548.0693681010519,15.783115433090321,O=C1C=Cc2cc(S(=O)(=O)[O-])ccc2C1=NNc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+],1.0,0.0
FORMYLHYDRAZINE,624-84-0,fyl,m,1.5563025007672873,36.0,9.863331114206913,2.5e+30,3.448510978030182,4005.0,138.92209710713482,7.325633559566114,NNC=O,2.0,1.0
TETRACHLORVINPHOS,961-11-5,gar,m,2.357934847000454,228.0,7.4441961444212295,1.4285714285714283e+30,3.7209857441537393,5260.0,1223.8645968094586,8.846469689888336,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,2.0,0.0
GLYCIDALDEHYDE,765-34-4,gca,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=CC1CO1,0.0,0.0
GLYCYRRHETINIC ACID,471-53-4,gcr,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0.0
GEMCADIOL,35449-36-6,gdl,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(C)(CO)CCCCCCC(C)(C)CO,0.0,0.0
GARDENIA YELLOW,94238-00-3,gdy,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0.0
GEMFIBROZIL,25812-30-0,gfb,r,1.9339931638312424,85.9,8.848973171964309,2.1428571428571427e+30,2.966378894833633,1088.0,375.272335123189,7.642423159926674,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,2.0,0.0
FD & C GREEN NO. 1,4680-78-8,ggb,r,3.593286067020457,3920.0,10.617751517884352,2.3529411764705882e+30,4.416640507338281,26100.0,16948.414598850315,12.388467021450396,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccccc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1.[Na+],1.0,0.0
GIBBERELLIC ACID,77-06-5,gib,m,2.1789769472931693,151.0,14.4478273546135,4.166666666666666e+30,3.0196673943690433,1051.0,578.9331387093563,9.65655348358713,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.0,0.0
GALLIC ACID,149-91-7,gla,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=C(O)c1cc(O)c(O)c(O)c1,0.0,0.0
GLYCINE,56-40-6,glc,r,3.4913616938342726,3100.0,13.162523570200664,3.333333333333333e+30,4.802916387870264,91350.0,11992.542823997535,13.439085701542464,NCC(=O)O,1.0,0.0
"ETHYLENE GLYCOL, CYCLIC SULFATE",1072-53-3,glf,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=S1(=O)OCCO1,0.0,0.0
GLYCEROL alpha-MONOCHLOROHYDRIN,96-24-2,glm,r,2.0644579892269186,116.0,16.532228994613458,5e+30,16.532228994613458,5e+30,232.0,8.928665914479955,OCC(O)CCl,2.0,0.0
"GLYCERIN, NATURAL",56-81-5,gln,r,4.089905111439398,12300.0,4.336551942704011,25300.0,4.336551942704011,25300.0,18620.1581027668,9.953035409435586,OCC(O)CO,1.0,0.0
GLYCOL SULFITE,3741-38-6,gls,m,0.012837224705172217,1.03,0.012837224705172217,1.03,0.012837224705172217,1.03,1.03,0.7080357930536961,O=S1OCCO1,4.0,1.0
GLUTARALDEHYDE,111-30-8,glt,m,-0.9030899869919435,0.125,18.918557553593867,6.111111111111109e+30,31.0,1e+31,0.9902549983671993,0.8429912259534087,O=CCCCC=O,4.0,1.0
GLYCIDOL,556-52-5,gly,h,0.17318626841227402,1.49,2.478580983116406,2.9702970297029702e+29,1.6324572921847242,42.9,16.69004160336915,3.284533067175907,OCC1CO1,3.0,1.0
Glu-P-1,67730-11-4,gp1,m,0.5118833609788743,3.25,2.3728793514963917,3.03030303030303e+29,1.416640507338281,26.1,14.975560777867141,3.069049257017963,Cc1cccn2c1nc1ccc(N)nc12,3.0,1.0
Glu-P-2,67730-10-3,gp2,m,1.0791812460476249,12.0,3.7684174957405654,5.8823529411764705e+29,2.133527167825706,136.0,70.8032318669643,4.777914426058184,Nc1ccc2nc3ccccn3c2n1,3.0,1.0
GRISEOFULVIN,126-07-8,grs,m,1.1398790864012365,13.8,25.75999883404012,8.18181818181818e+30,31.0,1e+31,150.5484526227745,17.403605771933,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(C)CC(=O)CC1OC,0.0,0.0
GENTIAN VIOLET,548-62-9,gtv,m,1.7626785637274363,57.9,7.820281545270402,1.875e+30,2.702412583715909,514.0,240.5402988185875,6.702699160664735,CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],2.0,1.0
"GLYCYRRHIZINATE, DISODIUM",71277-79-7,gzd,m,3.5010592622177517,3170.0,22.048559799580712,6.666666666666665e+30,31.0,1e+31,26432.492845844117,22.420095735376336,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[Na].[Na],0.0,0.0
N-HYDROXY-2-ACETYLAMINOFLUORENE,53-95-2,haa,m,-0.16115090926274472,0.69,6.520036883176932,1.875e+30,1.2041199826559248,16.0,3.9800148123013814,1.8967743195172908,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,4.0,1.0
3-HYDROXY-4-ACETYLAMINOBIPHENYL,4463-22-3,hab,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(=O)N(O)c1ccc(-c2ccccc2)cc1,0.0,0.0
1-HYDROXYANTHRAQUINONE,129-43-1,haq,r,1.7723217067229198,59.2,2.5854103275718083,594.2133333333334,2.635483746814912,432.0,268.91410424281764,5.830615143991567,O=C1c2ccccc2C(=O)c2c(O)cccc21,3.0,1.0
2-HYDRAZINO-4-(p-AMINOPHENYL)THIAZOLE,26049-71-8,haz,m,-0.23507701535011155,0.582,10.638129278140763,3.333333333333333e+30,1.0530784434834197,11.3,2.257045437478373,1.421340289007509,NNc1nc(-c2ccc(N)cc2)cs1,4.0,1.0
p-HYDRAZINOBENZOIC ACID.HCl,24589-77-3,hbh,m,2.57978359661681,380.0,5.42215880315442,8.333333333333333e+29,3.0625453565413174,1155.0,1022.094930805209,7.605923458240537,NNc1ccc(C(=O)O)cc1.[Cl-].[H+],2.0,0.0
3-HYDROXY-p-BUTYROPHENETIDIDE,1083-57-4,hbp,m,3.437750562820388,2740.0,8.98390584665693,1.8181818181818182e+30,4.05307844348342,11300.0,8245.543594946159,10.961384194627954,CCOc1ccc(NC(=O)CC(C)O)cc1,1.0,0.0
p-HYDRAZINOBENZOIC ACID,619-67-0,hbz,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,NNc1ccc(C(=O)O)cc1,0.0,0.0
HYDROCHLORIC ACID,7647-01-0,hcl,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,[Cl-].[H+],0.0,0.0
HEXACHLOROPHENE,70-30-4,hcp,m,1.250420002308894,17.8,13.86608934858452,4.1176470588235283e+30,2.6532125137753435,450.0,68.5990126061713,6.5111901913584544,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,2.0,1.0
HYDROCHLOROTHIAZIDE,58-93-5,hct,r,1.530199698203082,33.9,14.994009769197973,4.3478260869565203e+30,3.582063362911709,3820.0,242.6571104598499,9.397517734438319,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,2.0,0.0
HYDROCORTISONE,50-23-7,hdc,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0
HYDRAZINE,302-01-2,hdz,m,-0.712198270069774,0.194,6.050212612717461,1.7073170731707313e+30,0.9786369483844743,9.52,3.258840906688719,1.716773589706777,NN,4.0,1.0
HEPTYLAMINE,111-68-2,hea,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CCCCCCCN,0.0,0.0
2-HYDROXYETHYLHYDRAZINE,109-84-2,heh,m,-0.5030703519267851,0.314,16.502347541157704,5.238095238095236e+30,31.0,1e+31,2.1547929116345346,1.542832732609158,NNCCO,4.0,1.0
1-(2-HYDROXYETHYL)-1-NITROSOUREA,13743-07-2,hen,r,-1.1101382787418115,0.0776,3.1578848571598224,1e+30,0.1931245983544616,1.56,0.6697755448105116,0.5324722817595647,NC(=O)N(CCO)N=O,4.0,1.0
HEPTACHLOR,76-44-8,hep,r,0.037426497940623665,1.09,7.156905999893549,2.1739130434782607e+30,0.6074550232146685,4.05,2.6269998541334822,1.4696494838302914,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,4.0,1.0
1'-HYDROXYESTRAGOLE,51410-44-7,hes,m,1.761927838420529,57.8,16.380963919210263,5e+30,16.380963919210263,5e+30,115.6,7.708318424564046,C=CC(O)c1ccc(OC)cc1,2.0,0.0
1-(2-HYDROXYETHYL)-NITROSO-3-ETHYLUREA,96724-45-7,heu,r,-0.35066514128785814,0.446,4.261607277333116,1.4285714285714286e+30,-0.19314197048118256,0.641,0.7158909826699681,0.5581570780112401,CCNC(=O)N(CCO)N=O,4.0,1.0
HEXACHLOROBENZENE,118-74-1,hex,r,0.5705429398818975,3.72,9.023909030020766,2.592592592592592e+30,1.6665179805548809,46.4,17.016156535219782,3.7078430678799412,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.0,1.0
HYDROCHLOROFLUOROCARBON 123,306-83-2,hfc,r,3.100370545117563,1260.0,4.226567932079208,31330.0,4.307496037913213,20300.0,6357.261833259383,9.535575826153341,FC(F)(F)C(Cl)Cl,1.0,0.0
HEPTAMETHYLENEIMINE,1121-92-2,hme,r,0.8041394323353505,6.37,16.000699129822443,5e+30,16.09932854347721,5e+30,18.15895354082093,4.529487955143652,C1CCCNCCC1,3.0,1.0
HEXANAL METHYLFORMYLHYDRAZONE,57590-22-4,hmf,m,0.28330122870354957,1.92,3.0471030415057805,6.25e+29,1.1199336600576382,14.315,8.125794055617689,2.469845023579585,CCCCCC=NN(C)C=O,4.0,1.0
l-HISTIDINE.HCl,645-35-2,hmh,r,4.717670503002262,52200.0,17.85883525150113,5e+30,17.85883525150113,5e+30,104400.0,18.856128166964744,NC(Cc1cnc[nH]1)C(=O)O.[Cl-].[H+],0.0,0.0
"3-(HEXAHYDRO-4,7-METHANOINDAN-5-YL)-1,1-DIMETHYLUREA",2163-79-3,hmi,m,2.413299764081252,259.0,21.595683702961534,6.666666666666665e+30,31.0,1e+31,1450.583087235837,16.153457737864397,CN(C)C(=O)NC1CC2CC1C1CCCC21,1.0,0.0
HEXAMETHYLMELAMINE,531-18-0,hmm,r,0.8337843746564789,6.82,7.088854157040155,2e+30,1.0755469613925308,11.9,13.948468225891924,3.14984792873246,OCN(CO)c1nc(N(CO)CO)nc(N(CO)CO)n1,3.0,1.0
HEXAMETHYLPHOSPHORAMIDE,680-31-9,hmp,r,-1.4634415574284698,0.0344,-1.0995757818166978,0.17248750000000002,-1.3609709133544112,0.0436,0.05310442594619765,0.051762587662440386,CN(C)P(=O)(N(C)C)N(C)C,4.0,1.0
1-(2-HYDROXYETHYL)-3-[(5-NITROFURFURYLIDENE)AMINO]-2-IMIDAZOLIDINONE,5036-03-3,hni,r,1.2227164711475833,16.7,11.159329658750297,3.333333333333333e+30,1.255272505103306,18.0,25.988472622478387,4.275742038527899,O=C1N(CCO)CCN1N=Cc1ccc([N+](=O)[O-])o1,3.0,1.0
4-(2-HYDROXYETHYLAMINO)-2-(5-NITRO-2-THIENYL)QUINAZOLINE,33389-36-5,hnq,r,0.27184160653649897,1.87,0.9922489207032933,45.903333333333336,0.5843312243675308,3.84,3.7371452362778435,1.678678647251431,O=[N+]([O-])c1ccc(-c2nc(NCCO)c3ccccc3n2)s1,4.0,1.0
